prdtNum,name,desc,price,tamnao_category,shop_category,import_status,customs_note,line_note,thumbnail,url
"SV00001332","백도라지꿩엿","꿩엿에 제주 백도라지를 넣은 프리미엄 건강식품","90000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001332_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001332"
"SV00001333","홍삼꿩엿","제주의 대표음식 꿩엿과 한국의 대표음식 홍삼의 만남","90000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001333_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001333"
"SV00003362","제주 오가닉스 유기농 새싹보리 분말 에어분쇄 저온건조","","13900","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003362_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003362"
"SV00003366","제주 오가닉스 유기농 양배추즙 NFC착즙 주스","","29800","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003366_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003366"
"SV00003364","제주 오가닉스 유기농 여주즙 100%","","29800","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003364_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003364"
"SV00003361","제주 오가닉스 100% 유기농 여주 분말 가루","","15800","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003361_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003361"
"SV00003360","제주 오가닉스 유기농 여주환 80g","","19800","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003360_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003360"
"SV00003358","제주오가닉스 새싹먹은 유기농 양배추환 100g","","12900","건강식품","food","restricted","생과일·채소 — 다수 국가에서 검역·반입이 제한돼요.","당일 선내 취식용만 허용됩니다.","https://www.tamnao.com/data/sv/thumb/SV00003358_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003358"
"SV00003357","제주오가닉스 새싹먹은 유기농 양배추환 50포","","14900","건강식품","food","restricted","생과일·채소 — 다수 국가에서 검역·반입이 제한돼요.","당일 선내 취식용만 허용됩니다.","https://www.tamnao.com/data/sv/thumb/SV00003357_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003357"
"SV00003480","제주오가닉스 제주 유기농 선물세트 2개입","","31300","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003480_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003480"
"SV00002609","황제단 환","제주겨울건조비트20%, 건여주10%, 건조굼벵이 70%로 초저온마이크로분쇄와 발효테크를 활용한 고단백(67%)식품","160000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002609_13.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002609"
"SV00000853","제주명월초분말100g/1통","제주명월초분말/100g/40,000원/무료택배/3통을 구매하시면 4통을 드림니다","40000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00000853_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000853"
"SV00000579","제주간청원/200000원/천기누설 간해독 제품/1세트","천기누설 76회 간해독 출연/6병 (1호4병 2호2병)","200000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00000579_8.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000579"
"SV00002132","제주 푸른들 천년초 선인장잎 분말","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","35000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002132_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002132"
"SV00002270","제주 푸른들 새싹콜라겐 정 80g","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","9000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002270_3.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002270"
"SV00002145","제주 푸른들 알로에베라 분말 500g","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","40000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002145_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002145"
"SV00004049","제주 푸른들 알로비움정 120g","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","30000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004049_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004049"
"SV00002460","제주 푸른들 백년본초 10ml*10포","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","15000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002460_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002460"
"SV00002459","제주 푸른들 속편하겔 10ml*10포","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","15000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002459_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002459"
"SV00002690","제주 푸른들 새싹보리 분말 130g","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","19000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002690_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002690"
"SV00002688","제주 푸른들 양배추 분말 500g","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","30000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002688_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002688"
"SV00002686","제주 푸른들 울금 환 160g","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","30000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002686_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002686"
"SV00002685","제주 푸른들 울금 분말 500g","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","30000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002685_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002685"
"SV00002683","제주 푸른들 백년초 환 200g","제주의 들판에서 정성을 다해 키운 농산물로 만든 제품입니다.","35000","건강식품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002683_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002683"
"SV00004025","몰랑몰랑 오메기떡 20개입,1000g","몰랑몰랑 오메기떡 20개입,1000g 제주도특산물 여행선물 개별포장","30000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00004025_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004025"
"SV00002621","[오메기명원] 팥 오메기떡 30개/40개/50개","[무료배송] 제주도 현지 생산 수제 오메기떡 !","35000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002621_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002621"
"SV00002622","[오메기명원] 혼합 오메기떡 30개/40개/50개","[무료배송] 제주도 현지 생산 수제 오메기떡 !","35000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002622_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002622"
"SV00001924","제주할망오메기떡(통팥) 30/50/80/100개","은은하게 단맛으로 선물용 강력추천!","28000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001924_10.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001924"
"SV00001925","제주할망오메기떡 (혼합 4종) 30/50/80/100개","은은하게 단맛으로 선물용 강력추천!","29000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001925_13.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001925"
"SV00002978","제주할망오메기떡(콩고물) 30/50/80/100개","은은하게 단맛으로 선물용 강력추천!","29000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002978_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002978"
"SV00002972","제주할망오메기떡 베스트셀러 기획","통팥+흑임자 30/50/80/100개","28000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002972_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002972"
"SV00002976","제주할망오메기떡(흑임자) 30/50/80/100개","은은하게 단맛으로 선물용 강력추천!","29000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002976_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002976"
"SV00002977","제주할망오메기떡(견과류) 30/50/80/100개","은은하게 단맛으로 선물용 강력추천!","29000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002977_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002977"
"SV00000189","제주 춘심이네 오메기떡 기본 오리지날 통팥 오메기떡","**무료배송**구수한 팥고물을 듬뿍뭍힌 제주직송 !","30000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00000189_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000189"
"SV00000190","춘심이네 오메기떡 국내산 찹쌀로 만드는 제주생산 오메기","**무료배송**4가지 모둠구성 제주에서 생산하는 건강한 오메기떡","30000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00000190_4.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000190"
"SV00001160","제주 기정떡 혼합 한판 기정떡 증편","12시간 정성으로 발효한 건강떡","18000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001160_4.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001160"
"SV00001161","제주 기정떡 혼합 개별포장 기정떡 증편","12시간 정성으로 발효한 건강떡","20000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001161_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001161"
"SV00001170","제주 기정떡 백미 한판 기정떡 증편","12시간 정성으로 발효한 건강떡","15000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001170_9.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001170"
"SV00001171","제주 기정떡 백미 개별 포장 기정떡 증편","12시간 정성으로 발효한 건강떡","17000","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001171_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001171"
"SV00000084","팥오메기떡, 콩까루오메기떡, 보리오메기떡 30/60개","제주 오메기떡 무료배송!","31900","오메기떡/기정떡","food","restricted","신선 식품 — 당일 소비용이라 반입에 적합하지 않아요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00000084_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000084"
